type	synonym_id	repository_of_synonym_id	associated_id	domain_description	domain_category	data_location	id	study.id	participant.id	sample.id
synonym	3549249_dbGaP_subject_id	dbGaP_subject_id	3549249	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	823ae7da-35e0-5317-9d95-56f01494f8bb		5c23ce94-baae-5170-a0da-66c0b45af4f0	
synonym	3549109_dbGaP_subject_id	dbGaP_subject_id	3549109	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	9f685349-7467-5a40-9da3-4c6a95ff1d33		29496913-71b7-5476-bf15-f8dc9c48240f	
synonym	3548991_dbGaP_subject_id	dbGaP_subject_id	3548991	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	e0a863b1-9593-5409-a88c-45a0dc5a45b3		57505de5-55d7-52a6-ae2e-50f442e82172	
synonym	3548960_dbGaP_subject_id	dbGaP_subject_id	3548960	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	d337490d-dba1-5b2c-b19b-431cb3ccb8af		88864ec7-0f48-568b-bebb-df5a79a6563f	
synonym	3549131_dbGaP_subject_id	dbGaP_subject_id	3549131	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	f7d50d28-cf1a-5ea4-b9d7-a83b4f10cb5e		e9cbfb34-05b9-5392-9a65-47a5ca960ca8	
synonym	3549196_dbGaP_subject_id	dbGaP_subject_id	3549196	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	f410ec77-089e-5198-b061-0a9db56b613a		de221f81-0577-50b3-8d3f-601118c62fa7	
synonym	3549130_dbGaP_subject_id	dbGaP_subject_id	3549130	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	9cfedea6-44f6-566d-9fd4-e14de8096b8c		04d0ec8a-89f0-5249-96a5-771d4dcb997c	
synonym	3549127_dbGaP_subject_id	dbGaP_subject_id	3549127	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	417cea43-9619-5cfc-acbd-328a792a2eb2		80c6bbb2-1ac9-5707-960f-b48c5adb8585	
synonym	3549264_dbGaP_subject_id	dbGaP_subject_id	3549264	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	55dd7d5d-ff5f-5467-a08d-5bc11255d0cb		d1e10906-d2ea-563d-bd89-7f643dd1b762	
synonym	3549184_dbGaP_subject_id	dbGaP_subject_id	3549184	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	047c225f-9955-5dbd-a0ba-a53b03ba2e4b		c1a4f962-f243-5cbd-af87-65ac8c7c716d	
synonym	3549097_dbGaP_subject_id	dbGaP_subject_id	3549097	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	46baf1f1-0151-52a4-88b4-1e52c106fa68		c502128d-093b-519e-a4d9-a90b964c3130	
synonym	3548992_dbGaP_subject_id	dbGaP_subject_id	3548992	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	58a6b10c-6272-54db-9d30-511d57e45757		094dd40c-0527-54d8-bd59-7def62c1259c	
synonym	3548957_dbGaP_subject_id	dbGaP_subject_id	3548957	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	4bb32b75-1974-57c5-89f3-4cb89af5f319		ce82d4ff-70b4-589a-80da-a04a8eb37ec6	
synonym	3549142_dbGaP_subject_id	dbGaP_subject_id	3549142	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	37979ee7-da81-5dd7-8ef1-9d8b12b6dad0		72af8673-b993-5983-a4d7-2324cfe91ed5	
synonym	3549026_dbGaP_subject_id	dbGaP_subject_id	3549026	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	10feaba7-55fe-5ed0-9cc6-ecf0be7839fe		17b88964-f014-5839-8570-ed03770c4052	
synonym	3548980_dbGaP_subject_id	dbGaP_subject_id	3548980	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	b4fbd262-0e8c-53cc-bd8f-00ad020764ba		ef8c3fea-afac-5f54-8c0c-5a1d145c086d	
synonym	3549154_dbGaP_subject_id	dbGaP_subject_id	3549154	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	03020558-d4e7-57f2-8353-05904c6c110a		e0cebc51-5ab6-5ba4-b765-1d4ae372d2d2	
synonym	3549161_dbGaP_subject_id	dbGaP_subject_id	3549161	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	6089119f-4728-5697-8fe8-7dd093a50ba7		ab5030d5-ac02-5f06-ae95-94be2faa5ea7	
synonym	3549198_dbGaP_subject_id	dbGaP_subject_id	3549198	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	957a3658-ef37-5498-9738-d85b465179a0		00d829a2-2821-5f4a-96a7-3462ee4e6442	
synonym	3549048_dbGaP_subject_id	dbGaP_subject_id	3549048	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	d333c6be-9dc3-5f35-9f09-8de70eab4d57		01a83395-4279-54a0-bf44-df35a5a06ed0	
synonym	3549247_dbGaP_subject_id	dbGaP_subject_id	3549247	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	9ec29558-c188-5574-aba5-deb2653fa5ab		b59657d1-85db-51fd-80bc-362690567211	
synonym	3548986_dbGaP_subject_id	dbGaP_subject_id	3548986	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	33b5124a-2bc9-5245-b2b4-7f6d2a7f48a0		86088741-dc50-572d-a2e1-1ea4b96f618a	
synonym	3549227_dbGaP_subject_id	dbGaP_subject_id	3549227	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	021b1a9b-4a28-57c1-b866-4f29643bca96		8220b56c-1ba4-5301-861e-c727f6187309	
synonym	3549145_dbGaP_subject_id	dbGaP_subject_id	3549145	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	c68ce1a1-714b-515d-b1b9-f150d0e1bc79		df51f411-2126-5c06-b45f-0a7fb9293fa2	
synonym	3549106_dbGaP_subject_id	dbGaP_subject_id	3549106	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	a6bfa9a8-b5a5-5c4f-9f58-478d537c0fac		60f2d61b-1452-5624-8181-100397da41a2	
synonym	3549178_dbGaP_subject_id	dbGaP_subject_id	3549178	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	d4cb7a1b-1219-5e6e-a5c8-3227778b021a		af985afe-682e-5560-9a25-ffc57d49b4a4	
synonym	3549001_dbGaP_subject_id	dbGaP_subject_id	3549001	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	c76a8d03-9b39-595f-91c4-ede8414ad837		24c4b824-0c8b-53d1-8827-251892996323	
synonym	3549280_dbGaP_subject_id	dbGaP_subject_id	3549280	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	6b64548b-e9e1-5e05-98bd-4102793440a2		8a337ac2-8a38-599c-9c05-4aad1c53c205	
synonym	3549204_dbGaP_subject_id	dbGaP_subject_id	3549204	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	3880afc4-91a4-54e8-a74d-153d2aa274e5		48d9b794-88ea-523e-892e-4e7a42214450	
synonym	3549152_dbGaP_subject_id	dbGaP_subject_id	3549152	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	5505efc7-fd56-5597-a950-2788320bdd3f		842d5aaa-067e-5a2f-b460-533a827eb5dc	
synonym	3549253_dbGaP_subject_id	dbGaP_subject_id	3549253	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	89539f73-e6a4-57dd-87ad-d6385f16980c		2b294c73-0b57-5559-a09b-7b8e635a2679	
synonym	3549096_dbGaP_subject_id	dbGaP_subject_id	3549096	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	ae50b0e9-9924-565d-b50e-957afdde43c7		bfb09e90-79df-5427-b915-dc2df948c681	
synonym	3549274_dbGaP_subject_id	dbGaP_subject_id	3549274	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	673149d9-162a-5914-af6e-b8852f8df6ff		ee344c76-8b43-5478-a411-64101b533da7	
synonym	3548955_dbGaP_subject_id	dbGaP_subject_id	3548955	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	ea6736cd-b8e7-5203-b21c-25b5f7468a59		5a81fe84-6ab0-57cc-ac50-c733b4cfc01b	
synonym	3549028_dbGaP_subject_id	dbGaP_subject_id	3549028	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	f92d23ed-0689-58c0-bbac-eca0f3f0bcde		a9f6fe26-e33b-52cc-8de2-366ec595a4a8	
synonym	3548961_dbGaP_subject_id	dbGaP_subject_id	3548961	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	3eed52eb-73c4-5b55-b3ef-418c83971107		98751dfd-71db-5269-9dd9-22a6ac398592	
synonym	3549286_dbGaP_subject_id	dbGaP_subject_id	3549286	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	0d4e4b7f-f858-5ddb-8d95-4f6013bfd090		6ee21bce-6924-5b55-968f-c215363da820	
synonym	3549008_dbGaP_subject_id	dbGaP_subject_id	3549008	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	9d820071-9e4e-56b3-ba58-116803df3f11		d0db5b87-36b4-5a92-a4d4-9f3667d8cda4	
synonym	3549119_dbGaP_subject_id	dbGaP_subject_id	3549119	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	50a7b77c-9d33-59c6-a90b-f323c7d62c7c		8a8abee4-88dc-5e4d-a248-8455430726ef	
synonym	3549174_dbGaP_subject_id	dbGaP_subject_id	3549174	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	b4e648c1-2df3-5e29-845b-5c621bd7e83e		0b88d0c7-3532-5428-8cec-9391672ddd69	
synonym	3549085_dbGaP_subject_id	dbGaP_subject_id	3549085	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	af6c6bdd-706a-55a5-9665-116c643a089a		6020b5ae-8e38-5d0e-b5b8-4c8339ec6048	
synonym	3549153_dbGaP_subject_id	dbGaP_subject_id	3549153	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	60051944-4ceb-5294-af2d-08c7107baeb3		89fb644e-6e08-5d9d-87d5-be40dd570127	
synonym	3549140_dbGaP_subject_id	dbGaP_subject_id	3549140	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	46067952-70e7-58bc-9ca5-5d294f798187		7f522530-4c7c-533d-9dc1-bf44895f22bc	
synonym	3549014_dbGaP_subject_id	dbGaP_subject_id	3549014	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	2eee3b90-0054-58d6-b1da-e62ae2061efb		291e3d17-09f6-5db0-8cf1-6cd826ab974b	
synonym	3549094_dbGaP_subject_id	dbGaP_subject_id	3549094	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	944131bc-2027-5d0f-a5d6-5177d9bf1038		39490157-4711-5a4c-a206-d03029e92b90	
synonym	3549270_dbGaP_subject_id	dbGaP_subject_id	3549270	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	dfa20324-f177-535d-b971-14b057513302		e3f6db5c-20e7-5266-bc3c-5d768ac274a6	
synonym	3549212_dbGaP_subject_id	dbGaP_subject_id	3549212	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	0c064228-887f-595e-a108-6f4209991813		724c5fe5-ba82-5caf-8477-4b29a65cbcc9	
synonym	3548948_dbGaP_subject_id	dbGaP_subject_id	3548948	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	e45566a5-e46c-5884-a202-de99ddff21b3		11996752-6e03-5287-8104-b55244292a04	
synonym	3548987_dbGaP_subject_id	dbGaP_subject_id	3548987	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	6efa0bff-ff99-5a7a-99cd-aabaa732e715		86b94970-a78c-5eca-97b5-0b48b6e34bee	
synonym	3549101_dbGaP_subject_id	dbGaP_subject_id	3549101	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	a491f4b9-6f59-5f0b-8ef6-76079995c6d7		e4a88b69-0f88-5c0a-8ff2-0452eb26641f	
synonym	3549193_dbGaP_subject_id	dbGaP_subject_id	3549193	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	9061a2a2-6f9a-5442-ab15-c0d98934d721		1bf3701d-9abf-5f3a-a0cf-810f14255352	
synonym	3549168_dbGaP_subject_id	dbGaP_subject_id	3549168	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	e254d9ef-59bc-5ae8-af20-d051feeb6ed2		9426de7f-511a-5b84-bdff-f7653e72fee7	
synonym	3548949_dbGaP_subject_id	dbGaP_subject_id	3548949	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	8f5232a3-70cf-5872-9ba8-fc4232393d8a		8b441de2-ab1d-57e4-a64a-8590b9b25dba	
synonym	3549256_dbGaP_subject_id	dbGaP_subject_id	3549256	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	37548cdb-ad87-5389-b4e1-5fe85004f77d		89c85603-5218-503d-8646-54ab3f3310a6	
synonym	3549200_dbGaP_subject_id	dbGaP_subject_id	3549200	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	72bc50cc-59ed-53d9-b2d9-e0b90dbe22f8		4a48dc55-17b0-53a8-8841-f1025f2c2556	
synonym	3549157_dbGaP_subject_id	dbGaP_subject_id	3549157	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	e8d31897-368b-5dd3-8256-2c200b44bcda		a858400d-53b1-5b5b-ba55-a8b0a378d78e	
synonym	3548999_dbGaP_subject_id	dbGaP_subject_id	3548999	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	5faf4270-62d5-5ea0-af85-152d1359e494		fb97e920-1e21-51c3-a1df-d4c1d6c3a852	
synonym	3549235_dbGaP_subject_id	dbGaP_subject_id	3549235	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	729ddfce-d086-515d-b9e0-69db07741224		7c10a30c-4217-58ce-8489-f883b6d89fc8	
synonym	3549290_dbGaP_subject_id	dbGaP_subject_id	3549290	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	da678c98-d8e5-5df9-9c70-9c44a8babb2f		2e74286e-c0bf-56ad-a291-b3c75e63a339	
synonym	3549011_dbGaP_subject_id	dbGaP_subject_id	3549011	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	8993e42f-89eb-5b81-b9c0-9d55ab5f05fe		e9861d5d-2091-5189-8483-d9fdb5d218d9	
synonym	3549076_dbGaP_subject_id	dbGaP_subject_id	3549076	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	a423822c-bb7e-5fff-8bd0-ba7c2c222d3f		fc6b5365-0b78-5fb4-8671-da5dfca6a696	
synonym	3549010_dbGaP_subject_id	dbGaP_subject_id	3549010	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	84648774-850b-5c7d-b39e-dc985c3e07ce		324194d9-63a5-5dfb-9b02-6041dead65bd	
synonym	3549065_dbGaP_subject_id	dbGaP_subject_id	3549065	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	a0897f54-440a-52d4-a5a7-3204a9b2474c		0e6d947f-8f1c-57ac-b0a3-61304d17f152	
synonym	3549216_dbGaP_subject_id	dbGaP_subject_id	3549216	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	68bba50a-b4bc-519d-8a9d-8ddddeb1072a		6c982823-e5a3-5e87-a51f-91f7fa34e588	
synonym	3549214_dbGaP_subject_id	dbGaP_subject_id	3549214	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	47ffe773-3d59-52be-82aa-15c4e32f40c7		01e4f227-0dc0-5b14-9837-29282765c858	
synonym	3549120_dbGaP_subject_id	dbGaP_subject_id	3549120	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	effabf1b-ba2a-5c13-b65a-de02697bad2e		c63b7b5e-12dc-53da-a9ad-d884290c3a0e	
synonym	3549099_dbGaP_subject_id	dbGaP_subject_id	3549099	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	2c0b0fb2-0d80-55bf-baef-8cb99f84518d		7e90cdb8-df34-5b38-b755-154a74160cfa	
synonym	3548983_dbGaP_subject_id	dbGaP_subject_id	3548983	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	906a159b-0ac8-593a-8bcd-0a5e19d3946b		646ea628-50e8-5929-a5a2-05c23f219ead	
synonym	3549292_dbGaP_subject_id	dbGaP_subject_id	3549292	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	67679e08-9d02-5321-a3fd-1a6a674a9b8d		7034956f-2ef3-5d9e-9abe-8bfc49aae2df	
synonym	3548971_dbGaP_subject_id	dbGaP_subject_id	3548971	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	2c09b185-34d1-5b75-bf8e-a80df8277d2b		73dcba55-8155-599a-aa7d-0e1459dcb59a	
synonym	3549089_dbGaP_subject_id	dbGaP_subject_id	3549089	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	28d005f7-9676-5893-bcc1-8dae53789604		bef6399d-9239-527d-b8fe-fc0e0f3a0b78	
synonym	3549132_dbGaP_subject_id	dbGaP_subject_id	3549132	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	69da54e6-ae0d-5f48-8402-25b7c24f3248		48aa5a60-9a62-5f9c-ad38-d6a5fce8b576	
synonym	3549215_dbGaP_subject_id	dbGaP_subject_id	3549215	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	66825afe-2522-550b-ba61-b88636ab3e09		e39dc963-2ea6-559c-be5b-b61a0211b3a6	
synonym	3548994_dbGaP_subject_id	dbGaP_subject_id	3548994	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	904d6a45-d6f9-535a-933d-8d9874a99478		7759bb3a-b514-56bd-9079-250a8ec6bf14	
synonym	3549136_dbGaP_subject_id	dbGaP_subject_id	3549136	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	51834fde-f309-54e1-a9ec-efb674ce052b		d80c7f3e-8901-5765-8070-6cd710e0985d	
synonym	3548975_dbGaP_subject_id	dbGaP_subject_id	3548975	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	08cf139d-c389-53ae-8c59-2f3be24c6e27		4d7f2a55-784a-5e18-a8fa-d7b591c31ee5	
synonym	3549017_dbGaP_subject_id	dbGaP_subject_id	3549017	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	06c04843-ca54-5e65-b03b-107b84db1c54		37b865d5-d910-59f8-bbc4-f63c9f6d65fc	
synonym	3548988_dbGaP_subject_id	dbGaP_subject_id	3548988	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	29c3866c-0d32-5d59-8a93-1f9ca2144360		c5193a5c-3933-5731-a36b-e179808f4bfd	
synonym	3549189_dbGaP_subject_id	dbGaP_subject_id	3549189	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	37120e35-73ff-5202-bf66-df1b8e9db39e		c4de8d75-aa90-560f-b769-d50856b0f08d	
synonym	3549268_dbGaP_subject_id	dbGaP_subject_id	3549268	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	d8af7123-ecc4-5564-94f2-9d1105f43dc4		53ffbedc-480c-5147-ace9-cb2019df45c7	
synonym	3549254_dbGaP_subject_id	dbGaP_subject_id	3549254	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	4a04fb3f-bbda-5087-bde6-cd6e567a9c01		b42c6c6d-badd-5871-9652-08e1c90feab2	
synonym	3548962_dbGaP_subject_id	dbGaP_subject_id	3548962	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	a6adbfef-e48b-5602-b7f5-1f24235930c4		054364fe-5a3a-51d6-9725-0e77d788a8da	
synonym	3549151_dbGaP_subject_id	dbGaP_subject_id	3549151	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	6afa1737-e47e-5af6-a137-480c11b2fe3d		348703a6-81c0-511a-a73d-3620b94811a1	
synonym	3549034_dbGaP_subject_id	dbGaP_subject_id	3549034	dbGaP-generated person level ID	dataset	https://www.ncbi.nlm.nih.gov/gap/sstr/report/phs000720	b2369ac1-85b7-5613-aa6e-c33947d08a05		f6f45916-84aa-5d8f-a0eb-2914d4ac75bc	
