type	synonym_id	repository_of_synonym_id	associated_id	domain_description	domain_category	data_location	id	study.id	participant.id	sample.id
synonym	SAMN30373532_BioSample	BioSample	SAMN30373532	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	c9d3c05b-8efe-53b2-8f03-b216ee857868			2c2d6ce9-b37b-5d1d-94a1-1fd8fa41ed71
synonym	SAMN30373881_BioSample	BioSample	SAMN30373881	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	c2f89f61-84cb-5ce2-8025-b31a9ff4dc47			48831bd8-e9ba-5ac3-9553-75ecd8726cbc
synonym	SAMN30373760_BioSample	BioSample	SAMN30373760	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	02055b33-fe30-5011-b51c-47e23c12d60e			e6b4657d-e237-5feb-8e63-0df120223ad4
synonym	SAMN30373579_BioSample	BioSample	SAMN30373579	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	26ecd30e-99c1-5520-bd29-62acece09f7d			43efb471-547c-5dd5-8384-645168ca1084
synonym	SAMN30375058_BioSample	BioSample	SAMN30375058	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	98f5e80d-4653-5883-9c72-2c6b925ecb11			08675a42-9a83-534b-bf58-0d77549ce961
synonym	SAMN30373207_BioSample	BioSample	SAMN30373207	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	5f6ba3a9-8a54-5d14-9e48-5637684f1982			78ac5433-6b82-50d8-8353-c9468c62cb00
synonym	SAMN30374469_BioSample	BioSample	SAMN30374469	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	3c45d044-ee40-5ba7-883a-cb9e200805c0			ec09088d-8cb8-5276-968f-bdf109575bfe
synonym	SAMN30374064_BioSample	BioSample	SAMN30374064	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	04a81763-37bb-5792-b110-bad4b44c0930			224d1070-53a1-5772-9ee0-1445abcf9b39
synonym	SAMN30373056_BioSample	BioSample	SAMN30373056	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	e1521591-4f58-5b6c-8856-052bcb5dab8c			dff6bfc2-0d2d-5249-8ed1-bf9f9f636b75
synonym	SAMN30373432_BioSample	BioSample	SAMN30373432	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	36ab0ff3-9c0b-5343-8180-1d417b7a9a45			4396c2a5-2e1b-5181-9afd-406c968e410b
synonym	SAMN30375277_BioSample	BioSample	SAMN30375277	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	0ed85311-b5d3-5f00-8036-6953447eb9ac			5e3c2e29-9548-5c44-baa8-34bc446ade4c
synonym	SAMN30373780_BioSample	BioSample	SAMN30373780	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	f39f6460-ff67-594a-b634-972fdceb9953			d4e8a565-0cb5-5b1d-8ff2-3cf2171caaf6
synonym	SAMN30373555_BioSample	BioSample	SAMN30373555	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	22e50fec-d201-5ccf-bacb-21296766bab1			3996688d-a221-548c-8f82-1ffe2e77adf7
synonym	SAMN30374262_BioSample	BioSample	SAMN30374262	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	7dc19ec2-413f-59c5-b7e5-2b771458b507			7e0a41f5-a058-5583-9dba-3a2113983076
synonym	SAMN30373250_BioSample	BioSample	SAMN30373250	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	044ba242-0bb2-5a83-b594-210523530b12			0248e7bd-088c-5795-9bde-ec455442bb39
synonym	SAMN30375186_BioSample	BioSample	SAMN30375186	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	856f6a36-2fc9-5ba1-94d8-c12d7e660b02			6bb8f3af-bc6b-566f-a127-d83d7e2e1763
synonym	SAMN30374766_BioSample	BioSample	SAMN30374766	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	8a16acd5-7676-5f6e-80c4-7220b02390e7			4b795d72-a759-5da0-9367-99a3e9b5b5a6
synonym	SAMN30375250_BioSample	BioSample	SAMN30375250	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	4ea8c62c-180a-571c-b97d-7fd9c0b41dca			cd445401-368b-525a-a6b8-fb8824d47d10
synonym	SAMN30373692_BioSample	BioSample	SAMN30373692	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	7a88cb34-46d1-5395-8d02-603936860fa1			e7cf1250-7d7c-54d7-9b47-a8af3af28534
synonym	SAMN30375038_BioSample	BioSample	SAMN30375038	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	a1e0b10a-eb32-5fd7-99a6-fabd53f07141			f5f0f3a4-1161-5184-9b1f-493e4f9655d5
synonym	SAMN30373387_BioSample	BioSample	SAMN30373387	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	1bfab19e-7756-5770-854e-02452362a2f8			e763cf2e-9c1f-5788-ac77-64c8a183207b
synonym	SAMN30374549_BioSample	BioSample	SAMN30374549	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	f02c5131-72fd-5f3e-980b-9dffe498cfad			c0af06c3-d8aa-5325-8ebb-9ed4d9ee6f32
synonym	SAMN30375158_BioSample	BioSample	SAMN30375158	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	f9c1f077-ba98-5c50-847d-a8c809c97d81			549d54bd-1638-5cfd-a8b2-59b2a108acc8
synonym	SAMN30374618_BioSample	BioSample	SAMN30374618	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	580a6320-0271-508f-ba55-aca0a35c7aa2			3c3c2dbd-b14f-5ddd-be0f-d80dedc1a2d4
synonym	SAMN30373570_BioSample	BioSample	SAMN30373570	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	82a048e1-4979-52de-8d19-1e15cb728a24			e5e5182a-0463-5d44-8499-cf3226ea651c
synonym	SAMN30374753_BioSample	BioSample	SAMN30374753	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	b3aeee6c-240a-550e-a967-30895947424a			bcac274d-fff3-5a80-8757-bd5008814f66
synonym	SAMN30373717_BioSample	BioSample	SAMN30373717	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	7efca3c3-110f-5901-92a6-62c35e7a2558			904cafd7-0745-567d-8b72-4deab5d0ba11
synonym	SAMN30373183_BioSample	BioSample	SAMN30373183	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	78650390-313d-5544-9bfc-059949235e7f			a674052f-4848-5d82-b96e-87f6b8dda970
synonym	SAMN30375056_BioSample	BioSample	SAMN30375056	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	0c006f70-2e8a-5c75-b286-81e00ab1c6d2			ca973331-3129-51f2-aee5-aec1657a7846
synonym	SAMN30373540_BioSample	BioSample	SAMN30373540	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	4f133a34-b599-55f0-92ed-7b538d5d22f7			081629f5-d980-5eff-afb2-acaabcdbf73b
synonym	SAMN30373772_BioSample	BioSample	SAMN30373772	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	906d6cbb-4dc1-5f8c-8c52-d637423d9623			b9e734f3-359f-51e6-bd80-060a560977d5
synonym	SAMN30374050_BioSample	BioSample	SAMN30374050	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	265a5c09-95d4-55f5-a0ed-43a7b8871146			a67ef871-d87a-5477-a043-124bfc82a2b2
synonym	SAMN30373706_BioSample	BioSample	SAMN30373706	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	e7c39fd3-4ca5-5f7c-b5bf-30ac7c6622db			af548ba4-b0ac-5541-92c5-7e065a7852f0
synonym	SAMN30373935_BioSample	BioSample	SAMN30373935	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	6fe05a15-f76c-5d2c-807a-419aef7e71b3			a6f33d75-fa67-55b9-ba86-3f8e6ad382a8
synonym	SAMN30373241_BioSample	BioSample	SAMN30373241	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	e7c58544-dcaa-55ed-a738-041b3d7e9155			1b09b880-8afb-55ca-ba52-c0daae18f889
synonym	SAMN30374639_BioSample	BioSample	SAMN30374639	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	5f66548c-e24b-520e-ac27-d1add7faf7fa			23b235f9-cb02-5c97-8e08-4b9097d5a8d7
synonym	SAMN30373391_BioSample	BioSample	SAMN30373391	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	91aeb0aa-330b-54db-8d5b-cb9cac975efb			c1096f5d-1d1a-57a1-84cf-92a9f549cc88
synonym	SAMN30374558_BioSample	BioSample	SAMN30374558	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	42d51dcf-c574-5146-a169-6d715e20747d			7207dc51-ca6a-5bac-bf28-f26d2fd0eb38
synonym	SAMN30375075_BioSample	BioSample	SAMN30375075	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	6ff3c2a6-052f-51a9-9972-07e366adef18			09b0685b-ca0c-54e1-a128-89ae111c8767
synonym	SAMN30374412_BioSample	BioSample	SAMN30374412	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	b427ef0c-191d-53a4-8527-fb49a3bfb86b			8f327ebc-b8c8-533a-8747-0e7ff16cc748
synonym	SAMN30374600_BioSample	BioSample	SAMN30374600	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	a60db421-b28c-5266-b291-74029749123e			70afbe7b-de79-5bc9-ad06-f6c5df0d033a
synonym	SAMN30373986_BioSample	BioSample	SAMN30373986	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	af318adb-7c7f-55a0-a98d-aa3d2934827b			e6faf89b-53cc-5b01-aaac-7a49d423d77e
synonym	SAMN30374234_BioSample	BioSample	SAMN30374234	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	8002b10d-64d6-5051-95fa-125864461125			3777ada9-3fc8-507c-9cdb-fab5abed0aef
synonym	SAMN30374574_BioSample	BioSample	SAMN30374574	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	dc2ea49a-55e4-5732-9bee-f30c8bc35bae			7a9dc997-431d-5f17-8f7c-a578b68424da
synonym	SAMN30374751_BioSample	BioSample	SAMN30374751	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	d14c4eab-b31c-593a-90bf-550933c3e22b			6406db09-b926-5cf6-b0e6-737e091c4acd
synonym	SAMN30373629_BioSample	BioSample	SAMN30373629	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	405d8385-83a2-5b15-8611-abc346949f89			67d39c8a-4e92-5e53-9601-a0949b3b401b
synonym	SAMN30373568_BioSample	BioSample	SAMN30373568	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	d1a4f014-e483-5e51-99b5-17ada5ae752f			14d157a8-8b3f-51a7-ac42-c21a34dee227
synonym	SAMN30373931_BioSample	BioSample	SAMN30373931	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	97f8eeaa-adbc-522e-863b-50b5c76a9d58			629e7faf-f0c2-5aec-96a7-c2f82ede250a
synonym	SAMN30373708_BioSample	BioSample	SAMN30373708	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	69be04e0-a970-5e64-a445-793f3ffcb5d3			2b3e5bda-cf45-58dc-bade-afce175f4dab
synonym	SAMN30373180_BioSample	BioSample	SAMN30373180	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	a0cca2a4-13f3-548d-97af-999d4d0e76ea			e89d1c42-ae60-59dc-9c0c-690fa625190d
synonym	SAMN30374689_BioSample	BioSample	SAMN30374689	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	d00126a6-4f41-5533-a739-abd8eff56672			0da020e0-43fa-5c83-b256-9bf502bfa653
synonym	SAMN30372985_BioSample	BioSample	SAMN30372985	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	b75524bf-8921-543f-8a57-5dbc8c76e37d			06ce1a15-e09e-5151-aa1b-1d5cf790b57b
synonym	SAMN30374508_BioSample	BioSample	SAMN30374508	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	befb6b94-35c1-58c9-b99a-7ee71c6bb384			41e8b158-0122-5200-b332-8cc086c9c65e
synonym	SAMN30373131_BioSample	BioSample	SAMN30373131	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	1c903341-437d-58bb-afd8-e28120119573			430497d4-3331-5cd4-8784-e4b8652dea34
synonym	SAMN30374688_BioSample	BioSample	SAMN30374688	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	ef3025e0-6755-5e00-b0a5-37ccfe02a8ed			9644709c-162f-522e-903f-1aceda3d1079
synonym	SAMN30373908_BioSample	BioSample	SAMN30373908	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	0ceb36d7-2beb-5761-94e4-1e44e71967d2			0a9976c4-0faa-5d21-a85f-6d46e29fa492
synonym	SAMN30375057_BioSample	BioSample	SAMN30375057	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	7f049e37-7785-53f8-b923-f1dfa813f0f7			83e2e45a-4104-5d86-b99b-0d9312d337b3
synonym	SAMN30373569_BioSample	BioSample	SAMN30373569	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	3f0393e5-e846-574c-ad2c-0fe9598253b3			a073e410-165c-582a-b419-f300a9c189aa
synonym	SAMN30375221_BioSample	BioSample	SAMN30375221	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	849cc7b9-3772-5ca3-8f67-d2e78b9f8eaf			97ded68c-ea73-5758-931e-ec763ab9ce05
synonym	SAMN30375099_BioSample	BioSample	SAMN30375099	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	45042327-7040-597b-aad4-00cd5bfc8e73			6979bec4-2348-5db3-91be-dd3fcf05cb69
synonym	SAMN30374504_BioSample	BioSample	SAMN30374504	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	eac92bf5-5659-50e5-ad2a-b54bbe8630a8			aa31f330-f110-5153-a2e0-4d349a3a691c
synonym	SAMN30372952_BioSample	BioSample	SAMN30372952	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	66f7522a-3577-550f-a670-9283a2d7fbb0			a856ee35-b690-5c1e-afad-d166e410b5e0
synonym	SAMN30374463_BioSample	BioSample	SAMN30374463	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	907445f9-6949-554c-b973-f22095f8dcdd			deb8c29d-9b1b-5b0e-893c-f38c466213c1
synonym	SAMN30374846_BioSample	BioSample	SAMN30374846	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	9c1ca26c-7509-5abf-abb4-82c2a10d0517			220dc2f8-793c-5813-8370-a1ec3e614ff0
synonym	SAMN30375161_BioSample	BioSample	SAMN30375161	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	4a93db73-388e-515f-8b6c-c9953b6b7b2a			9ef42abd-04d6-56d1-930c-95b503cf524f
synonym	SAMN30374128_BioSample	BioSample	SAMN30374128	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	0eaa1dda-4cea-571b-9cdf-0a6b45b790f2			414be2b6-1ce8-5f66-a641-0000f9527ecd
synonym	SAMN30374604_BioSample	BioSample	SAMN30374604	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	ff58d4c7-a10e-5f58-831a-38602b45b8ae			bbaa70a8-be2f-55ee-9f81-d0c6c546c8e6
synonym	SAMN30374392_BioSample	BioSample	SAMN30374392	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	64591c11-4fb5-5784-aeb2-8b7f6add99c0			a678bb35-346e-5251-83da-33c8bc83cfcf
synonym	SAMN30375134_BioSample	BioSample	SAMN30375134	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	65da9a75-ce03-5a88-8569-2918ea9820e5			9748b11c-7881-5621-a4b1-34717aa51300
synonym	SAMN30375210_BioSample	BioSample	SAMN30375210	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	c25c7c20-9558-5d27-bbf5-78be277c0463			8d2e3349-8276-550c-8270-fb695f891dc7
synonym	SAMN30374082_BioSample	BioSample	SAMN30374082	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	b9523057-1ae2-5e1f-ba11-bc2ac6b7da25			a689eb7a-e862-5089-966c-1222720a812b
synonym	SAMN30374630_BioSample	BioSample	SAMN30374630	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	b34f0c62-9b70-5c2b-85d5-93f8364b93df			e3dfade1-734b-582a-9fe1-0a5d62a7fa84
synonym	SAMN30374335_BioSample	BioSample	SAMN30374335	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	3d954d59-448e-502d-9238-37849dc76ac9			18de65d3-3922-5e87-8127-ea791b0edfea
synonym	SAMN30373488_BioSample	BioSample	SAMN30373488	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	669c0530-c4b8-5b80-91e7-c49c87b975f4			fda87ad3-2479-552f-964c-7caa5030426d
synonym	SAMN30374230_BioSample	BioSample	SAMN30374230	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	e4d641f7-4224-59c5-af6b-69b0f6ff5cfc			c9392a48-f8aa-5737-9661-b65a23d61852
synonym	SAMN30374562_BioSample	BioSample	SAMN30374562	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	fc6cd167-bacd-51ac-9804-afbd7eddb200			5df5498d-46a2-5616-a671-cb6a83a022a1
synonym	SAMN30372965_BioSample	BioSample	SAMN30372965	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	de1914a3-094f-56f3-a6d1-a1bb758b7bdd			87b11014-3393-5a54-86f9-ffaf330b6fa6
synonym	SAMN30373492_BioSample	BioSample	SAMN30373492	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	a31a00a9-cdae-5dd0-ab14-e30908652dc4			c10198d5-9efe-59c3-9041-7f7e94c31784
synonym	SAMN30373622_BioSample	BioSample	SAMN30373622	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	5abe9fe6-9551-516c-bef2-099bdbb18b44			5292be9d-159e-53ac-a3b3-d9a537e4fdfe
synonym	SAMN30373771_BioSample	BioSample	SAMN30373771	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	cefd6f9b-cf4a-556d-89ac-3103ce9ea466			46446229-7874-510e-bfa9-f98bdb16af82
synonym	SAMN30373393_BioSample	BioSample	SAMN30373393	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	17b0f440-5c8f-5711-b824-61d03a562ab1			f817c714-f96c-5721-901a-04331386c784
synonym	SAMN30374612_BioSample	BioSample	SAMN30374612	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	b4473cfe-dada-5e75-9353-08b840dd4044			7ab4fa0f-c90d-5bea-a364-c1bf8126753a
synonym	SAMN30374571_BioSample	BioSample	SAMN30374571	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	9332cd49-4196-521a-9a19-1c137f31fd8b			2c01925c-6fa9-5beb-a8d6-c94146ce3318
synonym	SAMN30374186_BioSample	BioSample	SAMN30374186	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	c4a9d3af-225e-562a-90f3-43acf878de64			55a20a3f-93cf-5942-894f-ed2982c49ea7
synonym	SAMN30374438_BioSample	BioSample	SAMN30374438	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	d64f0fb7-1152-5d61-915e-25963493bdb8			aba834c3-4911-5dd0-a954-5cd566a020a9
synonym	SAMN30374246_BioSample	BioSample	SAMN30374246	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	c9550e6f-a98f-5878-8c6a-de9b923208ea			cb9d354d-453e-5d71-944e-16635d4da58d
synonym	SAMN30374450_BioSample	BioSample	SAMN30374450	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	c0b8911b-dfbb-58c8-88f6-22fcc696b47b			eb44bc77-894a-5b6a-a636-94b0ca7cdd36
synonym	SAMN30374025_BioSample	BioSample	SAMN30374025	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	180ef2b3-e244-53d7-9fae-36eb3bd8cc86			66c7a218-0df4-5e3c-a417-499d43e1fb1f
synonym	SAMN30374586_BioSample	BioSample	SAMN30374586	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	c813e674-ddb8-5d81-8c0a-0915223ea3a0			a1fc62d2-76dd-5fec-a020-4930c626124c
synonym	SAMN30373703_BioSample	BioSample	SAMN30373703	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	2367e2e2-6e0b-51cd-bccd-b3483f356591			fb03b609-50b7-5fb5-8d8f-8bba139388f0
synonym	SAMN30373547_BioSample	BioSample	SAMN30373547	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	bd1e565f-6456-58a0-a6de-1bfa31ee242a			4b6158ea-ebb3-555c-a273-d222ae4262ba
synonym	SAMN30374626_BioSample	BioSample	SAMN30374626	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	dba219c7-fdc5-5195-a020-41aef7cd3fa2			f49bf7e6-5b64-5c91-af53-145d28d9e1bb
synonym	SAMN30373347_BioSample	BioSample	SAMN30373347	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	10e3ac52-39b4-51d2-8687-1a73962be0bd			0a66db20-7ff4-5579-b811-1e5e4119bbe1
synonym	SAMN30373727_BioSample	BioSample	SAMN30373727	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	f07a5d4f-16a7-51d2-96d0-796fe012c0e0			1da714cb-f91c-5f2c-af38-980752efe168
synonym	SAMN30373626_BioSample	BioSample	SAMN30373626	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	f6adfa05-baaa-5cbf-9f7c-409dda7e3b89			9dc7dea9-4b2a-59b4-be29-43fc0d577267
synonym	SAMN30375217_BioSample	BioSample	SAMN30375217	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	b09b513e-4420-5475-92be-3040a4c076f3			25895c9d-4122-5b71-814e-4c0e65b0c461
synonym	SAMN30375029_BioSample	BioSample	SAMN30375029	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	a2926493-1442-5100-ab9e-755d130c6ee5			e279b7d9-579d-5f72-b0f8-e9c87790fcf7
synonym	SAMN30375165_BioSample	BioSample	SAMN30375165	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	e09a12d1-95df-5685-8f71-c56b76e463d5			c0f699b9-77ea-50c6-9524-cdb4d7618aa2
synonym	SAMN30373179_BioSample	BioSample	SAMN30373179	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	0e2f0864-0cee-51f4-bbd8-72fe36180e6a			5b0c0f59-df85-5357-b766-cf97bfd179f6
synonym	SAMN30374228_BioSample	BioSample	SAMN30374228	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	c2581edb-6e9d-51c0-bcfe-ca074fb0db34			25ed0dc5-dbef-5dc8-b0e7-379d0d7eee6c
synonym	SAMN30373159_BioSample	BioSample	SAMN30373159	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	ab19b019-4a7c-5733-8c41-6db42b7eab8f			9900c571-a922-5e3c-a7eb-6476b7db67c6
synonym	SAMN30372960_BioSample	BioSample	SAMN30372960	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	9e09794d-669b-5096-8351-c0442077e731			943aa959-cb60-5a11-a5e7-d14010626519
synonym	SAMN30374949_BioSample	BioSample	SAMN30374949	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	ad982e34-3bb2-50c2-804f-316ae68b82e4			89757f0e-8a05-55d6-8d9b-c7955a85f960
synonym	SAMN30373255_BioSample	BioSample	SAMN30373255	BioSample	dataset	https://www.ncbi.nlm.nih.gov/biosample	25ccc682-9438-5021-8763-c731aa95bf0f			ac7b6fec-8dea-54fb-ba61-0fb7fccd0b8b
