type	synonym_id	repository_of_synonym_id	associated_id	domain_description	domain_category	data_location	id	study.id	participant.id	sample.id
synonym	3806925_dbgap_subject_id	3806925	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	8953227c-3d47-53cb-ba05-4ebe81438474		9d291b13-ae00-5eb8-8767-774b20c7a4f7	
synonym	3806875_dbgap_subject_id	3806875	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	518ecc99-8ab7-5002-b233-bc8f837440e2		e1001080-0e0a-55e4-81e6-3b591fb2ca84	
synonym	3806948_dbgap_subject_id	3806948	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	b4713cc5-b559-5030-aa4e-e440fb6a1ac1		67d078f5-242f-50db-92ae-e7f5521c2957	
synonym	3806868_dbgap_subject_id	3806868	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	28ed8451-d6e8-5274-a197-5f8ae73831c0		70d74417-30cb-55e9-a87c-2b6245ad6a09	
synonym	3806893_dbgap_subject_id	3806893	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	f9d825d8-d058-551a-bab8-c75f32330338		37686a91-00db-5f59-960e-16483ad632f1	
synonym	3806913_dbgap_subject_id	3806913	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	7b8414c3-34a2-53dd-afb3-66aeae135208		a9c1022a-c502-5343-a534-58e8aaaf9e40	
synonym	3806935_dbgap_subject_id	3806935	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	10bb7f14-fe81-5c31-9a79-847118a723c1		b08e7d1c-8273-5e60-a0ae-d340d4ebeb51	
synonym	3806966_dbgap_subject_id	3806966	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	a3c7f240-2314-53e6-9c43-ae2d6f83956b		a520600d-37cb-5904-8665-4e2d60e1a904	
synonym	3806886_dbgap_subject_id	3806886	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	0ef46ee3-ee5e-5213-81c1-21d2125cc8b2		21fb9c2d-03ca-542f-9d79-0ccc46a34796	
synonym	3806951_dbgap_subject_id	3806951	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	768ebf66-3a40-5e94-87dc-fe5e712f0b60		72e2f99c-f714-55de-bb8f-d17fae574516	
synonym	3806962_dbgap_subject_id	3806962	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	469e01db-f214-5e94-b866-c3b59aacfef7		d7dec23e-dd61-5f9d-847f-8028d57a5c0e	
synonym	3806939_dbgap_subject_id	3806939	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	3d76deed-577c-5a18-8363-434a43e72b7b		d14d7d86-cbae-5858-bf4c-578513c888da	
synonym	3806877_dbgap_subject_id	3806877	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	d08c2f48-e7c2-5c39-8911-88f2f174351b		681fa0ea-a294-544d-81f6-22facfd13162	
synonym	3806937_dbgap_subject_id	3806937	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	0bfaa0c6-f1d8-54b5-93c8-ddcab4b511ab		d1c114f3-a4bf-5cd5-8b29-ace7d6351c8f	
synonym	3806934_dbgap_subject_id	3806934	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	e7bf58f1-8622-5e5f-a090-9da777173489		c34a3ade-fb2c-546b-bb08-d03f67701c23	
synonym	3806901_dbgap_subject_id	3806901	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	1f824604-e2e5-5e94-8238-49bb9057d0d5		ea3d2451-4b07-5ab0-b808-d8c9d976aeef	
synonym	3806867_dbgap_subject_id	3806867	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	1c95069a-9eb4-5728-af4f-c807f1adddd4		85d4ade3-519a-548f-a1d3-9c668d7f7cec	
synonym	3806864_dbgap_subject_id	3806864	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	b2b97c9a-1646-5796-b969-1617e664bae3		4a9b6dc4-32b6-53d0-9e6e-4015a55c453f	
synonym	3806920_dbgap_subject_id	3806920	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	e04118ee-a4bc-54f3-b884-c48b54f543fc		8ea15f72-896f-5ef5-992e-464edfda5079	
synonym	3806950_dbgap_subject_id	3806950	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	13f0e24b-ce32-5c5c-b925-f859cbf437c1		3e475d07-5bb8-5ac2-b934-db4d1224ac5e	
synonym	3806892_dbgap_subject_id	3806892	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	983ab93c-2d22-5fa9-b439-3b06e9cae459		0766c5e6-6549-5bd2-a45d-8d97a7e830a7	
synonym	3806958_dbgap_subject_id	3806958	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	b9669100-47e7-5aa2-9dba-2851699d217b		af7f32c5-481a-5ca8-9117-ecfbbb6808d3	
synonym	3806880_dbgap_subject_id	3806880	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	3992b3d8-826b-5f9b-a973-1d10d7c63b0c		8947a5ca-6ea4-5c23-8d96-2036857984e5	
synonym	3806910_dbgap_subject_id	3806910	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	cc308d92-7f72-529c-9563-47287676c8a0		cff0bcc9-2533-57e6-a9bc-62c4b5cf99a7	
synonym	3806923_dbgap_subject_id	3806923	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	aee84ea3-a84e-5c8a-9d06-518a794a55f3		98ff82f0-888a-5c0f-a28e-393728c5e360	
synonym	3806945_dbgap_subject_id	3806945	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	b55fbcfa-ab14-5f7f-94ba-77ff4927e969		7cb7169c-7310-5c4e-aedd-fcf0cc22c9f1	
synonym	3806898_dbgap_subject_id	3806898	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	af1f1d77-f6be-5fc9-810d-97d7688ec5b9		57db0568-2c2d-50b5-87c6-95d82919f677	
synonym	3806866_dbgap_subject_id	3806866	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	08772d8c-624b-5e7d-8596-fab4df87f61c		2f7b2dd0-9cf9-55f4-b3f8-82bbfd0f2c4e	
synonym	3806955_dbgap_subject_id	3806955	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	a516c7b5-5f88-5b72-9159-a06529e28484		fee30c22-217f-59a8-b502-5c7020fed005	
synonym	3806903_dbgap_subject_id	3806903	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	4623f52e-1481-54b3-b833-64bdcc1baf09		0d66b70d-75dd-5ea0-91d0-ff60f12b8ac5	
synonym	3806888_dbgap_subject_id	3806888	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	0e2e72db-89b5-5298-8edd-006f12722705		a04411e6-1da1-5f29-bb09-cc0a1a8373c3	
synonym	3806946_dbgap_subject_id	3806946	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	4c8024a8-2ba1-51f8-9aa8-1f813e5f9018		db5cac3c-62e1-5fbb-b5c6-c449e8923bf0	
synonym	3806915_dbgap_subject_id	3806915	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	a0e18638-67aa-5629-8ccf-58ce27e1e1c7		c83f240a-21c3-5a5b-b2b5-ebd27cc0a301	
synonym	3806899_dbgap_subject_id	3806899	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	8ded7b2e-537b-5839-99c8-1c3eae5efb0c		4d0abd4f-90f8-5c13-8a03-d26cf2680ffd	
synonym	3806904_dbgap_subject_id	3806904	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	4146cb42-fdc0-5bb5-a081-3900a7e2f9a1		31bcfc35-16cf-5b36-b8ff-7ea47d675b75	
synonym	3806921_dbgap_subject_id	3806921	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	d491d421-ae9b-5182-9398-6e1df3701382		c11746c0-075c-5d68-9833-cb3c691d9004	
synonym	3806947_dbgap_subject_id	3806947	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	63c66689-862a-5e84-807d-b02e850e8d32		a15a242d-6124-5d7e-ab7e-6c2319380ba8	
synonym	3806916_dbgap_subject_id	3806916	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	34b0ab01-bc1c-53cf-bab8-b3a487e44bac		94afb84e-433f-5a4e-a337-998f6da99f4b	
synonym	3806936_dbgap_subject_id	3806936	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	d1457302-84f7-5f7d-bfca-b7c1b1e158bc		2a4875d3-b16b-51ed-b1c5-6e1f72b5d744	
synonym	3806870_dbgap_subject_id	3806870	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	42111b10-4648-5197-bd89-4d66eb158a85		6d868616-5fba-56b2-9fab-735d09bed40d	
synonym	3806876_dbgap_subject_id	3806876	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	88f440f6-75db-540f-a9fe-79e341cb57b5		2ddc490c-fe8b-5120-a465-90742c5ae4e8	
synonym	3806922_dbgap_subject_id	3806922	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	84d1ea08-9169-54fc-805a-40642b2fe385		ffa7e97f-c003-5b9b-8f68-87d5291fff14	
synonym	3806927_dbgap_subject_id	3806927	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	5a5a7416-2efd-59f7-8b04-c5e43595ebb1		e7201f34-eabc-5416-99e3-39ff4b7ad22e	
synonym	3806897_dbgap_subject_id	3806897	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	0bcec425-487d-55f1-8236-c34fb105b8e5		10d5fe0e-7545-5865-9bf5-5ebe7d564f0c	
synonym	3806907_dbgap_subject_id	3806907	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	9cb4fb92-53bf-5489-91c9-881f21ce2cd6		3fe46b0f-b165-57c2-b860-26650e207bd8	
synonym	3806891_dbgap_subject_id	3806891	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	75db3f41-f618-53ff-b51a-6b116b5846b4		af77ee64-469c-5508-a359-d1787b35c952	
synonym	3806890_dbgap_subject_id	3806890	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	baa0dc55-2161-5b6f-a3cd-efea2ba5d0c3		094f943b-b119-532d-a685-ceea76e6d68a	
synonym	3806872_dbgap_subject_id	3806872	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	50f62359-baa1-579e-a0f9-d0b088ab57b5		28cf4b61-a495-5fa5-b805-a8dedd1547f6	
synonym	3806894_dbgap_subject_id	3806894	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	f1f0176d-4759-5dc6-a5d2-e7a83856205f		1d5096c5-63fc-53e5-8927-1bfeb7521c14	
synonym	3806878_dbgap_subject_id	3806878	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	731e26f8-246a-5a37-a9e6-0d8e3c74a5e9		4a1b5a24-e857-5047-b5ac-1351ae082770	
synonym	3806943_dbgap_subject_id	3806943	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	2324510e-38f7-581f-8ec0-8d6d4ce0e8eb		cc12f222-39db-5973-b10b-7f1e0d1be639	
synonym	3806865_dbgap_subject_id	3806865	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	091283d9-2d3f-5369-bb47-025c7861d3c6		aa0dfca2-476d-5600-9c83-920bb70c4d68	
synonym	3806933_dbgap_subject_id	3806933	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	bcbd8ee1-70d3-551a-a30a-b91cd0237380		e7a32686-3d0f-5b67-bad9-e225c445c1c2	
synonym	3806914_dbgap_subject_id	3806914	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	848f489b-ac1b-5a01-b7a3-d747d0dd6d0a		59e9952d-57ed-52e1-863b-57dbba38e6cd	
synonym	3806956_dbgap_subject_id	3806956	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	67938282-9db1-5773-b454-0105d3d9df92		d6222ffd-1e6c-5040-a082-1c086bd2afa1	
synonym	3806930_dbgap_subject_id	3806930	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	ac7244e7-341d-5fa9-8b26-16a976509534		b6b9ad2b-8d9d-5ade-b48e-ecdb046635a0	
synonym	3806924_dbgap_subject_id	3806924	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	38dfeff5-76dc-599d-ae0b-f228131b8065		39e250b3-19d8-5b33-9498-3ca8b2c8d046	
synonym	3806887_dbgap_subject_id	3806887	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	e5004e19-1d64-5757-b1c0-03794fe55b15		0a1dc8bd-a7ea-5f5d-937e-de529fe97194	
synonym	3806928_dbgap_subject_id	3806928	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	3f1d54e7-bb32-5f46-8f91-f921cca70ba2		cc0afff4-8d01-5824-b05a-cbb0570ad6d0	
synonym	3806906_dbgap_subject_id	3806906	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	c6c2ff58-c82c-54b1-afb0-e7830c4f2da7		a690b7db-07f8-5940-9a93-bb9be0c3e1d5	
synonym	3806938_dbgap_subject_id	3806938	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	9d4886aa-cc55-578a-97df-9fd5296c1d99		46b84edf-6452-51f7-8ea0-dc117ef33ac7	
synonym	3806940_dbgap_subject_id	3806940	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	3523a747-c121-58f2-8e3f-6496829a880a		025c2eb2-19b7-5b81-bdbb-c5ee06a049e8	
synonym	3806889_dbgap_subject_id	3806889	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	2e7ef877-aa86-50d7-b930-e4bb1813be27		b390b043-6812-5859-97b1-e1a5b27784a2	
synonym	3806963_dbgap_subject_id	3806963	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	184dfe4c-874b-50bb-a6a6-009e31c76074		aa15b75f-1b56-5878-a1b7-ff14a2faf568	
synonym	3806900_dbgap_subject_id	3806900	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	bb1d2c17-8641-5732-bae6-609802a8f75e		a5305364-da20-5950-bd3a-56650592439f	
synonym	3806952_dbgap_subject_id	3806952	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	c1b8658f-fadb-557a-9d7a-6b45efa25979		60bd4701-6334-5690-a59f-5ab967a3b7aa	
synonym	3806926_dbgap_subject_id	3806926	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	0deed185-a8f8-5b7b-af03-a4712e3cb631		0811b0b9-b421-572c-930c-76695b5f8460	
synonym	3806884_dbgap_subject_id	3806884	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	87a15dff-00ca-57ce-b5bb-c3b8b49240c7		75607799-7a0b-5f93-8e1a-042cdbfd598b	
synonym	3806960_dbgap_subject_id	3806960	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	fdbacdc8-bea7-5ee5-b305-fd42763c3142		0539b6e7-0bf4-50c4-9923-663538184ab1	
synonym	3806879_dbgap_subject_id	3806879	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	e15a7aa9-3d1c-5b76-8703-4a917b34a5e6		705b2a00-fba0-57f3-bb75-08f8bda04452	
synonym	3806905_dbgap_subject_id	3806905	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	42783941-c84e-54e0-8bfe-b7eaeb87db23		60ce2a26-1507-5b53-91cd-7ad534538c73	
synonym	3806965_dbgap_subject_id	3806965	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	3850b094-a115-5fac-9e24-ccd03b670dce		6cb5e226-6aa8-53d3-b109-36d5f8e1a26e	
synonym	3806885_dbgap_subject_id	3806885	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	875af713-ecb3-5114-be52-9ecd29215dbb		a330faa6-0c41-570d-bf8e-fc4c88834871	
synonym	3806953_dbgap_subject_id	3806953	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	502094d3-fa3a-547c-b76d-54688a6e748a		1c24fd0d-ff53-5f0c-91f4-e21f9b6fc183	
synonym	3806896_dbgap_subject_id	3806896	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	1134a46a-dcc6-5337-90f1-fbee4fc0991e		96b2d95d-c873-55bd-915b-bed8afc517fc	
synonym	3806909_dbgap_subject_id	3806909	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	5d11e0c0-0934-597d-9028-a85ae189d9fc		34b70d49-5e96-5830-802a-0fcdda28629e	
synonym	3806871_dbgap_subject_id	3806871	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	f1605fb3-d6be-5207-8fb3-412a28dd189f		65120b90-af6d-5a6c-9638-00f4b2534c8b	
synonym	3806961_dbgap_subject_id	3806961	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	dc8672ad-4643-51ec-b628-5e7b29ec1dd0		af785d85-df85-5f28-aab3-9fb26cf3e0a5	
synonym	3806883_dbgap_subject_id	3806883	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	992bc8ff-fa6e-570d-8625-65e73637bb1a		d10ce852-626b-5e0d-8c52-a825230605c9	
synonym	3806954_dbgap_subject_id	3806954	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	15e4d812-eaa1-5d1d-b810-a6b87fd41615		9f6c65f4-ad31-5841-8bab-f4d4cefa39c9	
synonym	3806957_dbgap_subject_id	3806957	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	c9852c44-e347-5245-90aa-bf962a6966df		c00b469e-c597-5acc-aa4d-264308cb058a	
synonym	3806932_dbgap_subject_id	3806932	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	77c0ef2b-e0c6-5cc6-8d25-d91e31a1c058		fa437a92-ffe1-56ed-87c3-dbe987a75850	
synonym	3806942_dbgap_subject_id	3806942	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	18a403c1-8b08-527f-94c8-567414386893		2355399a-0c14-5ece-993b-7d19c2a665fe	
synonym	3806882_dbgap_subject_id	3806882	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	d94ed527-673d-5d5c-9fe5-dcfecd7095a5		437eabd8-de57-5a2d-be3f-db35ff237067	
synonym	3806964_dbgap_subject_id	3806964	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	37907b88-a742-5e8d-be8a-e0c02f579ce1		c5d31b11-91a8-51c2-b914-f6b40fd3657a	
synonym	3806967_dbgap_subject_id	3806967	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	5470e91e-d653-5b6f-9853-610d19345584		2c3b672a-7948-582f-8f7c-9205c524d30d	
synonym	3806917_dbgap_subject_id	3806917	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	03a97bc4-c58a-585f-b051-81010129c3ba		ccf65421-861d-54a9-859f-4704cf0bfdb7	
synonym	3806881_dbgap_subject_id	3806881	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	857ea114-bf27-5eff-adf5-b35e9ee4b9aa		48e78dca-0137-5fbb-9479-b879041dc1ee	
synonym	3806912_dbgap_subject_id	3806912	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	80418c11-39d9-5f67-a008-35b123bd435d		364a2444-4cf0-5e59-8142-2aa263a602c2	
synonym	3806919_dbgap_subject_id	3806919	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	e554bd26-fd2d-51af-b9aa-7a9f0bfbb05e		d505c4ad-64de-5bbd-b4a4-0ed7992c35c5	
synonym	3806949_dbgap_subject_id	3806949	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	ff0d51ca-ac27-5211-8f2d-1382e95b8466		59c5eb8c-c26e-5c43-b8b2-54ae0c858072	
synonym	3806869_dbgap_subject_id	3806869	dbgap_subject_id	dbGaP-generated person level ID	organizational_identifier	https://www.ncbi.nlm.nih.gov/gap/	ed47e58f-50eb-5d56-88dd-563c15402d9a		7c8c0b10-9036-5fe1-89db-b522cf55326d	
