file_id	file_name	file_type	file_size	md5sum	file_url_in_cds	experimental_strategy_and_data_subtypes	submission_version	type	sample.sample_id	study.phs_accession	participant.study_participant_id
dg.4DFC/4e940621-a3ac-4552-9064-5052c406e6a7	10294X2_131211_SN141_0746_AC37WGACXX_4_2.txt.gz	TXT	2406660547	ed6e3c2d8caf8a8e16665cfad3461bf9	s3://cds-207-phs001787/10294X2_131211_SN141_0746_AC37WGACXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	10294X2_746_4_DNA	phs001787	phs001787_11040
dg.4DFC/93140317-6758-4695-93e5-31e8eaddb9ff	11107.bam	BAM	24932059559	a6896fa97ceee5d951e3c55aa3432eb7	s3://cds-207-phs001787/11107.bam	WXS	phs001787.v1.p1	file	174017_DNA	phs001787	phs001787_11107
dg.4DFC/59cd8345-4c68-4284-aec7-0f5671877c3c	11107.bai	BAI	7492976	bffc304365380bb752035fe2b1a7d83d	s3://cds-207-phs001787/11107.bai	WXS	phs001787.v1.p1	file	174017_DNA	phs001787	phs001787_11107
dg.4DFC/17836bec-2e33-46d3-b57d-293bcd0c9b77	10294X9_130802_700179R_0436_BD2D25ACXX_3_1.txt.gz	TXT	3109529874	0600f40ea9a1b127f4295cf47e2d9f41	s3://cds-207-phs001787/10294X9_130802_700179R_0436_BD2D25ACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10294X8_436_3_DNA	phs001787	phs001787_11107
dg.4DFC/1c0e46d3-d776-40e7-ae84-5967155b6729	10294X9_130802_700179R_0436_BD2D25ACXX_3_2.txt.gz	TXT	3091681210	b850a09a1b3c7ce0221645aa05ae50c8	s3://cds-207-phs001787/10294X9_130802_700179R_0436_BD2D25ACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10294X8_436_3_DNA	phs001787	phs001787_11107
dg.4DFC/b9095df7-0f66-4099-9bf1-5ae59bfe48ca	10294X9_131211_SN141_0746_AC37WGACXX_5_2.txt.gz	TXT	2845445241	52f8eb7a6b5697de8af0079b29036a41	s3://cds-207-phs001787/10294X9_131211_SN141_0746_AC37WGACXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	10294X8_746_5_DNA	phs001787	phs001787_11107
dg.4DFC/81436d20-3e9c-4ace-9147-32a61996e7a6	10294X9_131211_SN141_0746_AC37WGACXX_5_1.txt.gz	TXT	2811994790	788df182a11025c77d661cb778e9e4be	s3://cds-207-phs001787/10294X9_131211_SN141_0746_AC37WGACXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	10294X8_746_5_DNA	phs001787	phs001787_11107
dg.4DFC/4018796b-0fe4-4502-bcbc-b5bf1ebb7514	11215.bam	BAM	27948804101	54d49e2a25f02e78e3217cbb4da9ba96	s3://cds-207-phs001787/11215.bam	WXS	phs001787.v1.p1	file	178371_DNA	phs001787	phs001787_11215
dg.4DFC/c610efb0-cd7b-4205-956e-450dd1fd7ee0	11215.bai	BAI	8147888	fc06ff2ed41dc7d7ad23c125f458e473	s3://cds-207-phs001787/11215.bai	WXS	phs001787.v1.p1	file	178371_DNA	phs001787	phs001787_11215
dg.4DFC/726d44e3-0dda-474b-a18e-8460f7e02a17	10294X13_130802_700179R_0436_BD2D25ACXX_4_2.txt.gz	TXT	3911641609	5293cf770cf2fc5c975f0e2925e7dbaa	s3://cds-207-phs001787/10294X13_130802_700179R_0436_BD2D25ACXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	10294X13_436_4_DNA	phs001787	phs001787_11215
dg.4DFC/c2128f82-1680-41f2-9066-bfa84ffd77bb	10294X13_130802_700179R_0436_BD2D25ACXX_4_1.txt.gz	TXT	3968343564	d6e67f887789d2a328c9f478ebd2bbaf	s3://cds-207-phs001787/10294X13_130802_700179R_0436_BD2D25ACXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	10294X13_436_4_DNA	phs001787	phs001787_11215
dg.4DFC/261f7a4e-4fbe-45e6-955f-0bb6656843da	10294X13_131211_SN141_0746_AC37WGACXX_6_1.txt.gz	TXT	3996708730	98184474aa0fe610dd0902ec46066d44	s3://cds-207-phs001787/10294X13_131211_SN141_0746_AC37WGACXX_6_1.txt.gz	WXS	phs001787.v1.p1	file	10294X13_746_6_DNA	phs001787	phs001787_11215
dg.4DFC/2133931d-8bf0-4ee6-8a5b-1a93dd1b3611	10294X13_131211_SN141_0746_AC37WGACXX_6_2.txt.gz	TXT	4047850388	bedb2f69a49b5f0ed6abc9f90b27e397	s3://cds-207-phs001787/10294X13_131211_SN141_0746_AC37WGACXX_6_2.txt.gz	WXS	phs001787.v1.p1	file	10294X13_746_6_DNA	phs001787	phs001787_11215
dg.4DFC/a3fd3e94-2976-4115-9ae2-4e4089556b98	11312.bam	BAM	31808702283	52f159033a2de75c07889b555128f1d4	s3://cds-207-phs001787/11312.bam	WXS	phs001787.v1.p1	file	196601_DNA	phs001787	phs001787_11312
dg.4DFC/dab4f390-81b6-4530-ad6d-91a6bddcbca4	11312.bai	BAI	8592152	6bc2b50795b4d135904379e0a6f69b68	s3://cds-207-phs001787/11312.bai	WXS	phs001787.v1.p1	file	196601_DNA	phs001787	phs001787_11312
dg.4DFC/29e88e73-0034-4e80-89f7-de7c6da5f09a	10294X7_130802_700179R_0436_BD2D25ACXX_3_2.txt.gz	TXT	4419199670	47dac6d6dc94ad7e8e206e04418ada76	s3://cds-207-phs001787/10294X7_130802_700179R_0436_BD2D25ACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10294X7_436_3_DNA	phs001787	phs001787_11312
dg.4DFC/d85b3486-70e7-40cb-97eb-4c4f532ba45a	10294X7_130802_700179R_0436_BD2D25ACXX_3_1.txt.gz	TXT	4457645985	7586de3d5e931b4bd0749a4720c60c40	s3://cds-207-phs001787/10294X7_130802_700179R_0436_BD2D25ACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10294X7_436_3_DNA	phs001787	phs001787_11312
dg.4DFC/706bee79-e5ed-4fbe-bbc9-92f0b55b9a41	10294X7_131211_SN141_0746_AC37WGACXX_5_1.txt.gz	TXT	4305234959	bccd88db437b6cb7b5305dcdc126aa4c	s3://cds-207-phs001787/10294X7_131211_SN141_0746_AC37WGACXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	10294X7_746_5_DNA	phs001787	phs001787_11312
dg.4DFC/f61a45ac-dd34-4ba6-97b8-d7de8f0aa331	10294X7_131211_SN141_0746_AC37WGACXX_5_2.txt.gz	TXT	4351581996	ecf310c91fca22d1b0a2dfab996bcee0	s3://cds-207-phs001787/10294X7_131211_SN141_0746_AC37WGACXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	10294X7_746_5_DNA	phs001787	phs001787_11312
dg.4DFC/2c52961d-7a83-4fe7-ad99-76be76775a79	11420.bai	BAI	7138856	d0612a52c2b1891c55475a485a8a4148	s3://cds-207-phs001787/11420.bai	WXS	phs001787.v1.p1	file	198510_DNA	phs001787	phs001787_11420
dg.4DFC/357e2f79-6ba5-4beb-8006-57e0d95e376c	11420.bam	BAM	18952536838	d375e4150f71522034fa98c9202c4975	s3://cds-207-phs001787/11420.bam	WXS	phs001787.v1.p1	file	198510_DNA	phs001787	phs001787_11420
dg.4DFC/fa8fb78c-6e27-4da3-959e-10118f6a0a5a	10294X21_130802_700179R_0436_BD2D25ACXX_5_1.txt.gz	TXT	3731395518	243495a1a189515c856816185aa4194e	s3://cds-207-phs001787/10294X21_130802_700179R_0436_BD2D25ACXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	10294X21_436_5_DNA	phs001787	phs001787_11420
dg.4DFC/8df7036a-04ad-4103-abe4-40cb7f194eaa	10294X21_130802_700179R_0436_BD2D25ACXX_5_2.txt.gz	TXT	3699832337	a9e50b279d29eda7598e2498708c31a7	s3://cds-207-phs001787/10294X21_130802_700179R_0436_BD2D25ACXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	10294X21_436_5_DNA	phs001787	phs001787_11420
dg.4DFC/93a0ccb2-98f0-4304-98d1-036ea06c2357	10294X21_131211_SN141_0746_AC37WGACXX_7_2.txt.gz	TXT	2039914149	0976fb6c527e56b2ca897da19d7de582	s3://cds-207-phs001787/10294X21_131211_SN141_0746_AC37WGACXX_7_2.txt.gz	WXS	phs001787.v1.p1	file	10294X21_746_7_DNA	phs001787	phs001787_11420
dg.4DFC/547f5bff-105d-4a30-b8d3-8cbc8de2df19	10294X21_131211_SN141_0746_AC37WGACXX_7_1.txt.gz	TXT	2002306735	4f99a7d9c9c4018af63e569d84b19d1d	s3://cds-207-phs001787/10294X21_131211_SN141_0746_AC37WGACXX_7_1.txt.gz	WXS	phs001787.v1.p1	file	10294X21_746_7_DNA	phs001787	phs001787_11420
dg.4DFC/e1b238d5-86e3-4879-893d-31af40afd606	11642.bai	BAI	7631320	f6ccfd565383aae3b29bee2b98dbca6b	s3://cds-207-phs001787/11642.bai	WXS	phs001787.v1.p1	file	231068_DNA	phs001787	phs001787_11642
dg.4DFC/8c7f6a0e-2f92-4398-b5c9-69e5d8d254d0	11642.bam	BAM	19042478100	fdd00a21ada9f648c393be6d01a562bb	s3://cds-207-phs001787/11642.bam	WXS	phs001787.v1.p1	file	231068_DNA	phs001787	phs001787_11642
dg.4DFC/68554d0e-2f91-4207-9918-c343893d2a1b	10294X15_130802_700179R_0436_BD2D25ACXX_4_1.txt.gz	TXT	2480159624	4b6f08285ca67e8bf49dc69048f1baca	s3://cds-207-phs001787/10294X15_130802_700179R_0436_BD2D25ACXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	10294X15_436_4_DNA	phs001787	phs001787_11642
dg.4DFC/64dd9cf8-e776-4f4a-b94f-add15a3ce88a	10294X15_130802_700179R_0436_BD2D25ACXX_4_2.txt.gz	TXT	2450913424	d2aa4efa999211775580f300c2ebd0fe	s3://cds-207-phs001787/10294X15_130802_700179R_0436_BD2D25ACXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	10294X15_436_4_DNA	phs001787	phs001787_11642
dg.4DFC/fa2e1d6d-67ed-4cae-ac0d-1ec584fec479	10294X15_131211_SN141_0746_AC37WGACXX_6_1.txt.gz	TXT	2471629076	0f68c4927b1b68d99c0990fb85fae433	s3://cds-207-phs001787/10294X15_131211_SN141_0746_AC37WGACXX_6_1.txt.gz	WXS	phs001787.v1.p1	file	10294X15_746_6_DNA	phs001787	phs001787_11642
dg.4DFC/ea796af4-53a1-4fec-8148-bca73264f17a	10294X15_131211_SN141_0746_AC37WGACXX_6_2.txt.gz	TXT	2508680143	7ebf52d866ad36448c735b58b9dbf6b1	s3://cds-207-phs001787/10294X15_131211_SN141_0746_AC37WGACXX_6_2.txt.gz	WXS	phs001787.v1.p1	file	10294X15_746_6_DNA	phs001787	phs001787_11642
dg.4DFC/40ac4713-84f8-477d-8995-299e56be93e4	11716.bai	BAI	7135248	5dc1ca7e6864eac0b9dcab2de2dd53aa	s3://cds-207-phs001787/11716.bai	WXS	phs001787.v1.p1	file	283878_DNA	phs001787	phs001787_11716
dg.4DFC/a77fcac6-c7dd-4b2d-9bc5-2bb9666e3474	11716.bam	BAM	18870379631	fe511f3d5b2cd304f07fa0780e75db84	s3://cds-207-phs001787/11716.bam	WXS	phs001787.v1.p1	file	283878_DNA	phs001787	phs001787_11716
dg.4DFC/8ec0e0b9-d47f-487c-be5a-902ef735245c	10294X5_130802_700179R_0436_BD2D25ACXX_2_1.txt.gz	TXT	2879318003	289e4e693c80638fa463329541a1583a	s3://cds-207-phs001787/10294X5_130802_700179R_0436_BD2D25ACXX_2_1.txt.gz	WXS	phs001787.v1.p1	file	10294X5_436_2_DNA	phs001787	phs001787_11716
dg.4DFC/9d39ac1a-cb59-4f8d-a3e4-48849599c561	10294X5_130802_700179R_0436_BD2D25ACXX_2_2.txt.gz	TXT	2861919988	c44724502d285c96dbe821837283400b	s3://cds-207-phs001787/10294X5_130802_700179R_0436_BD2D25ACXX_2_2.txt.gz	WXS	phs001787.v1.p1	file	10294X5_436_2_DNA	phs001787	phs001787_11716
dg.4DFC/62b87329-a2a4-4567-b3d8-d27a1e2b6d6c	10294X5_131211_SN141_0746_AC37WGACXX_4_2.txt.gz	TXT	2841178047	7e42d4c55508058ef38d88085fbc1de0	s3://cds-207-phs001787/10294X5_131211_SN141_0746_AC37WGACXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	10294X5_746_4_DNA	phs001787	phs001787_11716
dg.4DFC/210656b6-1d1d-4fad-97c4-c975aa81e314	10294X5_131211_SN141_0746_AC37WGACXX_4_1.txt.gz	TXT	2823133772	fb276e7c391ed512dcc40f8becc9296e	s3://cds-207-phs001787/10294X5_131211_SN141_0746_AC37WGACXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	10294X5_746_4_DNA	phs001787	phs001787_11716
dg.4DFC/26299d77-fef1-4e30-b0ef-eaf90a84636b	11837.bam	BAM	16082062346	a4868c88df50c7ddb4aab916c8ee7552	s3://cds-207-phs001787/11837.bam	WXS	phs001787.v1.p1	file	297960_DNA	phs001787	phs001787_11837
dg.4DFC/5fe39ddb-0798-4c4a-a9fa-cf2af53b494a	11837.bai	BAI	6925784	bfe041e0bd993402b56287533b1ab4c6	s3://cds-207-phs001787/11837.bai	WXS	phs001787.v1.p1	file	297960_DNA	phs001787	phs001787_11837
dg.4DFC/fe09762e-c33c-4612-9a3d-28cb3db0b78a	10294X16_130802_700179R_0436_BD2D25ACXX_4_2.txt.gz	TXT	2357212703	1d22b4e8efd39671e8083b606ebd6cd9	s3://cds-207-phs001787/10294X16_130802_700179R_0436_BD2D25ACXX_4_2.txt.gz	WXS	phs001787.v1.p1	file	10294X16_436_4_DNA	phs001787	phs001787_11837
dg.4DFC/7a13421a-0a1c-4f26-a792-31500d41d540	10294X16_130802_700179R_0436_BD2D25ACXX_4_1.txt.gz	TXT	2385176458	accecd7e03a15fb894a42f9b6550c924	s3://cds-207-phs001787/10294X16_130802_700179R_0436_BD2D25ACXX_4_1.txt.gz	WXS	phs001787.v1.p1	file	10294X16_436_4_DNA	phs001787	phs001787_11837
dg.4DFC/11f0fefa-441b-4052-aa6f-624363a42c52	10294X16_131211_SN141_0746_AC37WGACXX_6_2.txt.gz	TXT	2407838733	1c8342be50362420321566ab5e432eff	s3://cds-207-phs001787/10294X16_131211_SN141_0746_AC37WGACXX_6_2.txt.gz	WXS	phs001787.v1.p1	file	10294X16_746_6_DNA	phs001787	phs001787_11837
dg.4DFC/734542e5-c95a-4315-bd10-111ba35e0fe8	10294X16_131211_SN141_0746_AC37WGACXX_6_1.txt.gz	TXT	2375860271	baa2ec7a418aed4fac7ab293dc1d420a	s3://cds-207-phs001787/10294X16_131211_SN141_0746_AC37WGACXX_6_1.txt.gz	WXS	phs001787.v1.p1	file	10294X16_746_6_DNA	phs001787	phs001787_11837
dg.4DFC/984ff1a3-6fdf-43bc-8350-f2a6f87e9425	12043.bam	BAM	16997595717	84a7024be24d8145477ce662ba0f608f	s3://cds-207-phs001787/12043.bam	WXS	phs001787.v1.p1	file	306674_DNA	phs001787	phs001787_12043
dg.4DFC/ae10ff7b-84d2-4dce-9563-95fa97eaa68a	12043.bai	BAI	6973104	eda761dd9b7db968ddd2a5c88dc091e4	s3://cds-207-phs001787/12043.bai	WXS	phs001787.v1.p1	file	306674_DNA	phs001787	phs001787_12043
dg.4DFC/eed2ed8b-cf71-4a38-bfb1-322c5aaeb661	10294X8_130802_700179R_0436_BD2D25ACXX_3_2.txt.gz	TXT	3941556276	71837da33772d4555c7d7238aa39cf54	s3://cds-207-phs001787/10294X8_130802_700179R_0436_BD2D25ACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10294X10_436_3_DNA	phs001787	phs001787_12043
dg.4DFC/649b1289-830f-4d85-b69c-029c85aa4b2d	10294X8_130802_700179R_0436_BD2D25ACXX_3_1.txt.gz	TXT	3976578894	bd7a474a718338ad42c7120b4c426210	s3://cds-207-phs001787/10294X8_130802_700179R_0436_BD2D25ACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10294X10_436_3_DNA	phs001787	phs001787_12043
dg.4DFC/f5e4b1f5-ff9a-4dcd-8aab-5395e73c33b4	10294X8_131211_SN141_0746_AC37WGACXX_5_1.txt.gz	TXT	3829701146	6488bdc5642365f262c8c97513cf1ad3	s3://cds-207-phs001787/10294X8_131211_SN141_0746_AC37WGACXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	10294X10_746_5_DNA	phs001787	phs001787_12043
dg.4DFC/7ecfd931-91e7-44dc-bda5-2cee976bf82a	10294X8_131211_SN141_0746_AC37WGACXX_5_2.txt.gz	TXT	3866851163	bf2c01a1bafff146a0dd8148de53f91b	s3://cds-207-phs001787/10294X8_131211_SN141_0746_AC37WGACXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	10294X10_746_5_DNA	phs001787	phs001787_12043
dg.4DFC/bc15e161-99f4-4686-a0cf-1d98b3a8b658	12127.bai	BAI	7273176	4f356ef3cc05791f697165bc55513a9b	s3://cds-207-phs001787/12127.bai	WXS	phs001787.v1.p1	file	327311_DNA	phs001787	phs001787_12127
dg.4DFC/79f1f5e1-f9ac-4687-9e5b-c311e6fe1d33	12127.bam	BAM	27963854667	aa1502797a586e44b5ac715ed435a74e	s3://cds-207-phs001787/12127.bam	WXS	phs001787.v1.p1	file	327311_DNA	phs001787	phs001787_12127
dg.4DFC/d56ec78d-5686-478a-bd5e-53e2ad566691	10297X1_130820_700179R_0442_AC2JJUACXX_5_2.txt.gz	TXT	3771715242	1f512640f13a6c80366712053046b7cc	s3://cds-207-phs001787/10297X1_130820_700179R_0442_AC2JJUACXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	10297X1_442_5_DNA	phs001787	phs001787_12127
dg.4DFC/2bf737cb-96e5-44f0-9ea4-efea618bb34b	10297X1_130820_700179R_0442_AC2JJUACXX_5_1.txt.gz	TXT	3781974810	47f419d15873875618a2a2e3f02bacd3	s3://cds-207-phs001787/10297X1_130820_700179R_0442_AC2JJUACXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	10297X1_442_5_DNA	phs001787	phs001787_12127
dg.4DFC/e4f70196-3ecb-4925-b994-33c60f379f87	10297X1_131211_SN141_0746_AC37WGACXX_8_2.txt.gz	TXT	3686458337	665dbb5de76e4f51d803a4ac6a3c54aa	s3://cds-207-phs001787/10297X1_131211_SN141_0746_AC37WGACXX_8_2.txt.gz	WXS	phs001787.v1.p1	file	10297X1_746_8_DNA	phs001787	phs001787_12127
dg.4DFC/1a9bf364-50e0-430b-a23d-3733d120fb4b	10297X1_131211_SN141_0746_AC37WGACXX_8_1.txt.gz	TXT	3692576387	830af41b3543da8012d57da9208cbda1	s3://cds-207-phs001787/10297X1_131211_SN141_0746_AC37WGACXX_8_1.txt.gz	WXS	phs001787.v1.p1	file	10297X1_746_8_DNA	phs001787	phs001787_12127
dg.4DFC/7b901c4b-97b3-4e3d-9e6e-b0d216fbd119	12203.bam	BAM	23240928276	340de01a2eba49fe47a6a8b610858aef	s3://cds-207-phs001787/12203.bam	WXS	phs001787.v1.p1	file	342797_DNA	phs001787	phs001787_12203
dg.4DFC/ef3153b1-ef38-4d5d-ae96-ff6e9cc6fa96	12203.bai	BAI	7360072	926d80e7ec385d3d73468e38ac6dba1a	s3://cds-207-phs001787/12203.bai	WXS	phs001787.v1.p1	file	342797_DNA	phs001787	phs001787_12203
dg.4DFC/8a90f9ad-8053-4253-975e-8cb51659b618	10297X2_130820_700179R_0442_AC2JJUACXX_5_1.txt.gz	TXT	3018401809	ab99e3e14a42a5199771644038394971	s3://cds-207-phs001787/10297X2_130820_700179R_0442_AC2JJUACXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	10297X2_442_5_DNA	phs001787	phs001787_12203
dg.4DFC/79c15bf4-9060-42f2-a6b8-ebfc356fd3e4	10297X2_130820_700179R_0442_AC2JJUACXX_5_2.txt.gz	TXT	3009005811	e08ab2434c0cfd6785aa71707e3aa8b5	s3://cds-207-phs001787/10297X2_130820_700179R_0442_AC2JJUACXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	10297X2_442_5_DNA	phs001787	phs001787_12203
dg.4DFC/d3f1cb99-9f68-448f-b9fc-bc0a43c642df	10297X2_131211_SN141_0746_AC37WGACXX_8_2.txt.gz	TXT	2942309925	7b79630353b4172b6e95dd23b69cc32e	s3://cds-207-phs001787/10297X2_131211_SN141_0746_AC37WGACXX_8_2.txt.gz	WXS	phs001787.v1.p1	file	10297X2_746_8_DNA	phs001787	phs001787_12203
dg.4DFC/4262708c-1882-4d22-bf36-ee9eb358f92c	10297X2_131211_SN141_0746_AC37WGACXX_8_1.txt.gz	TXT	2949452337	d0d1409654e7121922b81de6676ad231	s3://cds-207-phs001787/10297X2_131211_SN141_0746_AC37WGACXX_8_1.txt.gz	WXS	phs001787.v1.p1	file	10297X2_746_8_DNA	phs001787	phs001787_12203
dg.4DFC/e2f1c8d2-a95e-44ff-9071-1d5d6b23a016	12306.bai	BAI	6883208	0f14d18b1ca3f0cd191546bc599416c9	s3://cds-207-phs001787/12306.bai	WXS	phs001787.v1.p1	file	351644_DNA	phs001787	phs001787_12306
dg.4DFC/bd00de46-2503-4212-9272-624ac5d1cc51	12306.bam	BAM	16151642137	bce861dbbde67c0a9436afe429a6ebb8	s3://cds-207-phs001787/12306.bam	WXS	phs001787.v1.p1	file	351644_DNA	phs001787	phs001787_12306
dg.4DFC/01b9fa10-aaa3-44ab-807c-3700c5f6c507	10296X1_130820_700179R_0442_AC2JJUACXX_3_1.txt.gz	TXT	2495912161	02529e495e5b80a9ef89ed9ec17414d7	s3://cds-207-phs001787/10296X1_130820_700179R_0442_AC2JJUACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10296X1_442_3_DNA	phs001787	phs001787_12306
dg.4DFC/d74b9850-bf7b-4ac3-a474-04bf24426ec3	10296X1_130820_700179R_0442_AC2JJUACXX_3_2.txt.gz	TXT	2487666610	fb204d83f2a3b9b388cc858a747c4457	s3://cds-207-phs001787/10296X1_130820_700179R_0442_AC2JJUACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10296X1_442_3_DNA	phs001787	phs001787_12306
dg.4DFC/c865ea3a-6e1f-45cd-97bd-18353552e006	10296X1_140122_SN141_0756_AC3K7PACXX_3_2.txt.gz	TXT	2328245201	4ae9ed227f87e1198ea163a58bd5564d	s3://cds-207-phs001787/10296X1_140122_SN141_0756_AC3K7PACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10296X1_756_3_DNA	phs001787	phs001787_12306
dg.4DFC/8eb6a880-ee3f-40e8-a0bc-07ea57696374	10296X1_140122_SN141_0756_AC3K7PACXX_3_1.txt.gz	TXT	2387409913	66e8320cf4e92e37044b71b8e97042cf	s3://cds-207-phs001787/10296X1_140122_SN141_0756_AC3K7PACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10296X1_756_3_DNA	phs001787	phs001787_12306
dg.4DFC/17dee51c-618b-4f59-a2c5-84f2ed4e8cf2	12404.bam	BAM	13322130043	0b4a29c2c01a2f34770a0e92da1585b9	s3://cds-207-phs001787/12404.bam	WXS	phs001787.v1.p1	file	381484_DNA	phs001787	phs001787_12404
dg.4DFC/9a982557-5c51-44fe-8e4e-55ea489e5893	12404.bai	BAI	6681680	83e200213f0d3f1060f672bef1b339fe	s3://cds-207-phs001787/12404.bai	WXS	phs001787.v1.p1	file	381484_DNA	phs001787	phs001787_12404
dg.4DFC/6b1b81f6-1092-4841-8174-b9c91e1772e9	10294X24_130802_700179R_0436_BD2D25ACXX_5_2.txt.gz	TXT	2566067620	808e86497bf2c91f1f7f78a94301a6a5	s3://cds-207-phs001787/10294X24_130802_700179R_0436_BD2D25ACXX_5_2.txt.gz	WXS	phs001787.v1.p1	file	10294X24_436_5_DNA	phs001787	phs001787_12404
dg.4DFC/30e2f84d-2f8f-45e3-82c5-b4706085b88d	10294X24_130802_700179R_0436_BD2D25ACXX_5_1.txt.gz	TXT	2585260837	d02ad46939ca358258cefd78d7999925	s3://cds-207-phs001787/10294X24_130802_700179R_0436_BD2D25ACXX_5_1.txt.gz	WXS	phs001787.v1.p1	file	10294X24_436_5_DNA	phs001787	phs001787_12404
dg.4DFC/4a08405a-6172-40da-b0df-696f037a1525	10294X24_131211_SN141_0746_AC37WGACXX_7_1.txt.gz	TXT	1455413075	c726a14dace2dbe97be22592b5785260	s3://cds-207-phs001787/10294X24_131211_SN141_0746_AC37WGACXX_7_1.txt.gz	WXS	phs001787.v1.p1	file	10294X24_746_7_DNA	phs001787	phs001787_12404
dg.4DFC/e9dee1fd-ed0e-4b17-b787-cba1f45d8571	10294X24_131211_SN141_0746_AC37WGACXX_7_2.txt.gz	TXT	1485210350	e5ce9f9a90803353ac72a0db920630c9	s3://cds-207-phs001787/10294X24_131211_SN141_0746_AC37WGACXX_7_2.txt.gz	WXS	phs001787.v1.p1	file	10294X24_746_7_DNA	phs001787	phs001787_12404
dg.4DFC/b864c55f-68f1-4b84-8ccb-05fd1c17126b	12550.bam	BAM	26130949483	8566a5f909fd2d54aa0bacd8db223e42	s3://cds-207-phs001787/12550.bam	WXS	phs001787.v1.p1	file	425854_DNA	phs001787	phs001787_12550
dg.4DFC/b10784a6-f18e-44e6-9a78-f2d208158e8a	12550.bai	BAI	8394088	91badba81ce25876a2f5db40d7b862f4	s3://cds-207-phs001787/12550.bai	WXS	phs001787.v1.p1	file	425854_DNA	phs001787	phs001787_12550
dg.4DFC/23e22e9b-009a-4405-b3ce-6e2ce55ba80e	10296X2_130820_700179R_0442_AC2JJUACXX_3_1.txt.gz	TXT	3709837265	03e5f45de8b0aa54f934795bab3b9b09	s3://cds-207-phs001787/10296X2_130820_700179R_0442_AC2JJUACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10296X2_442_3_DNA	phs001787	phs001787_12550
dg.4DFC/5534978e-4ab9-49a2-baf2-b7d7dff7cd66	10296X2_130820_700179R_0442_AC2JJUACXX_3_2.txt.gz	TXT	3697242685	eded8156fbbe7ae9cb8e11e62b223d5d	s3://cds-207-phs001787/10296X2_130820_700179R_0442_AC2JJUACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10296X2_442_3_DNA	phs001787	phs001787_12550
dg.4DFC/26229545-8463-417e-a7f6-832758e7cf9e	10296X2_140122_SN141_0756_AC3K7PACXX_3_2.txt.gz	TXT	3452765138	7d29997938df4c554f0bb4a6727e517b	s3://cds-207-phs001787/10296X2_140122_SN141_0756_AC3K7PACXX_3_2.txt.gz	WXS	phs001787.v1.p1	file	10296X2_756_3_DNA	phs001787	phs001787_12550
dg.4DFC/32d59b9a-29d5-44a7-881e-36272b64d95e	10296X2_140122_SN141_0756_AC3K7PACXX_3_1.txt.gz	TXT	3543836295	f450935da48b25da80c245ffbf283e7f	s3://cds-207-phs001787/10296X2_140122_SN141_0756_AC3K7PACXX_3_1.txt.gz	WXS	phs001787.v1.p1	file	10296X2_756_3_DNA	phs001787	phs001787_12550
dg.4DFC/a8f64cdb-b62c-46d4-a079-64e80d9d494e	12732.bai	BAI	6850272	1b16820a1fdb4476768cf303ebc7a82a	s3://cds-207-phs001787/12732.bai	WXS	phs001787.v1.p1	file	431912_DNA	phs001787	phs001787_12732
dg.4DFC/e78f1259-2192-47d3-bca6-4ca7f64ec3da	12732.bam	BAM	37190867272	a5139ae34681eac281ac5ded666a0dce	s3://cds-207-phs001787/12732.bam	WXS	phs001787.v1.p1	file	431912_DNA	phs001787	phs001787_12732
